#from,to


24745694,24755557

24745694,19566119

24745694,15505224

24745694,3241231530

24745694,15357143

24745694,3320582573

24745694,39276143

24745694,76567984

24745694,97289556

24745694,14562685

24745694,806297

24745694,17055162

24745694,2413022749

24745694,467703710

14333672,1961113274

14333672,145062108

14333672,4426152196

14333672,2402548327

21026539,1949391637

2494215919,262413057

2494215919,15585285

2494215919,1480809193

2494215919,60959947

2494215919,2479516946

2494215919,555031989

2494215919,2655584503

2494215919,2477181438

2494215919,1964598974

43112176,2779926533

43112176,1536562052

43112176,4430089757

43112176,213793315

43112176,416743464

43112176,26493482

43112176,1931960364

43112176,138526255

43112176,343849528

43112176,208507456

43112176,543928898

43112176,125565507

43112176,23580740

43112176,3180504139

43112176,18472532

43112176,288916054

43112176,3241283676

43112176,53223520

43112176,328990309

43112176,3069634662

43112176,3353484935

43112176,534563976

43112176,2858773132

43112176,2559201936

43112176,3182802582

43112176,2856077508

43112176,113296029

43112176,2401883815

43112176,18004144

43112176,109009589

43112176,585047222

43112176,28918980

43112176,14387914

43112176,15357143

43112176,4502422758

43112176,408063209

43112176,2825705712

43112176,3290023294

43112176,103044858

43112176,18427132

43112176,2842117505

43112176,14083628

43112176,1002477324

43112176,4210180877

43112176,1386338574

43112176,525005120

43112176,149209877

43112176,1093628184

43112176,20578073

43112176,3065996068

43112176,191174438

43112176,523388200

43112176,18511156

43112176,2795481396

43112176,258070843

43112176,464431420

43112176,1606135614

43112176,336289087

43112176,4063809856

43112176,47702338

43112176,2828992835

43112176,2846049605

43112176,232198471

43112176,17401234

43112176,2343278418

43112176,283080534

43112176,18229080

43112176,3366246233

43112176,40082786

43112176,90272103

43112176,3339389805

43112176,14562685

43112176,294020478

43112176,2858976641

43112176,3345651075

43112176,818237828

43112176,2815118726

43112176,2827053970

43112176,342825283

43112176,577282452

43112176,2800639381

43112176,3379196824

43112176,352254365

43112176,2734466983

43112176,3237229994

43112176,3320582573

43112176,198483889

43112176,555031989

43112176,150198711

43112176,2709250490

43112176,3591179713

43112176,3135122375

43112176,3064266184

43112176,1397824460

43112176,1241825748

43112176,1590037975

43112176,240991194

43112176,2472191965

43112176,326175211

43112176,1438943570

43112176,3245920238

43112176,437706739

43112176,407274487

1344611514,328990309

1344611514,2825705712

1344611514,222426228

1344611514,3247884597

1344611514,4142870296

1344611514,1964116148

1344611514,1949391637

256210681,2300497376

256210681,2984159777

256210681,19827010

256210681,95862372

256210681,19623685

256210681,1449566534

256210681,14335399

256210681,2398090694

256210681,2868020457

256210681,28153066

256210681,309015244

256210681,14406208

256210681,1324426158

256210681,96220751

256210681,393421408

256210681,554244149

256210681,2505639177

256210681,385356024

256210681,443557785

256210681,1964598974

4165408514,1355685355

4165408514,328990309

2329057027,605532003

2329057027,537376293

2329057027,511740616

2329057027,707985387

2329057027,16485618

2329057027,480239615

239654660,633287684

2579887878,1624095361

2579887878,1355685355

2579887878,2797602696

2579887878,21254924

2579887878,224765197

2579887878,2425575384

2579887878,416743464

2579887878,317005231

2579887878,76567984

2579887878,555031989

2579887878,150198711

2579887878,525005120

2579887878,2613558854

2579887878,299558731

2579887878,2153053644

2579887878,253780952

2579887878,499014749

2579887878,75616478

2579887878,1713417312

2579887878,328990309

2579887878,4243733224

2579887878,463257833

2579887878,3347050731

2579887878,3047467756

2579887878,197347189

1496841,2916117506

1496841,633287684

1496841,15585285

1496841,155943437

1496841,2837967381

1496841,16450071

1496841,2413022749

1496841,3303546409

1496841,622384685

1496841,51987505

1496841,2480020532

1496841,2882557621

1496841,6524482

1496841,1002477324

1496841,50001997

1496841,2474820182

1496841,211270746

1496841,499014749

1496841,1713417312

1496841,328990309

1496841,15150700

1496841,2860289139

1496841,265073782

1496841,281956985

1496841,2181212285

1496841,36959871

1496841,1270063232

1496841,3254815362

1496841,106186373

1496841,534563976

1496841,705287821

1496841,2241428113

1496841,2362717849

1496841,477271714

1496841,150719140

1496841,554378917

1496841,49931437

1496841,14174897

1496841,17498291

1496841,23728821

1496841,45364918

1496841,2799626938

1496841,1964598974

1496841,491551423

1496841,1323115201

1496841,18654916

1496841,422966469

1496841,511740616

1496841,14387914

1496841,60959947

1496841,3374556964

1496841,145062108

1496841,19438311

1496841,1480809193

1496841,2825705712

1496841,3241729577

1496841,1010810106

1496841,987391748

1496841,3317442316

1496841,113022733

1496841,2479516946

1496841,2773863188

1496841,15299357

1496841,122319646

1496841,3235339552

1496841,3065996068

1496841,191174438

1496841,112717095

1496841,24036140

1496841,2472191965

1496841,2797602696

1496841,31137589

1496841,171783994

1496841,1269440827

1496841,894057794

1496841,1329922886

1496841,92116297

1496841,270958410

1496841,16816972

1496841,50106200

1496841,15612251

1496841,15221598

1496841,73891680

1496841,85001062

1496841,1024244078

1496841,499107187

1496841,197347189

1496841,373995388

1496841,14562685

1496841,552851327

1496841,2842117505

1496841,3320692610

1496841,2463677318

1496841,1976317832

1496841,2364182923

1496841,112464786

1496841,2607404960

1496841,2964584867

1496841,2515510693

1496841,2734466983

1496841,3320582573

1496841,317005231

1496841,2274282930

1496841,555031989

1496841,19302326

1496841,17055162

1496841,2164801440

1496841,126073286

1496841,2912612297

1496841,3094540755

1496841,49383389

1496841,2214285223

1496841,195764221

239499018,44171091

1002477324,920051202

1002477324,633287684

1002477324,15706633

1002477324,22149133

1002477324,139779091

1002477324,987391748

1002477324,618629662

1002477324,13076512

1002477324,213793315

1002477324,416743464

1002477324,26493482

1002477324,242783787

1002477324,138526255

1002477324,608293441

1002477324,316404290

1002477324,125565507

1002477324,2369126468

1002477324,213339721

1002477324,50001997

1002477324,2474820182

1002477324,499014749

1002477324,486970980

1002477324,554118761

1002477324,15150700

1002477324,39276143

1002477324,2352903282

1002477324,3353484935

1002477324,1706946697

1002477324,42991757

1002477324,229858959

1002477324,2559201936

1002477324,56349332

1002477324,3220201621

1002477324,3182802582

1002477324,18654916

1002477324,2284237477

1002477324,116830375

1002477324,369635506

1002477324,29005683

1002477324,28918980

1002477324,14387914

1002477324,16309969

1002477324,579518165

1002477324,47956182

1002477324,15357143

1002477324,60958946

1002477324,112717095

1002477324,43112176

1002477324,2964574965

1002477324,35203319

1002477324,103044858

1002477324,18427132

1002477324,1675124996

1002477324,1496841

1002477324,224765197

1002477324,1386338574

1002477324,376597267

1002477324,149209877

1002477324,410199318

1002477324,17521435

1002477324,1449933086

1002477324,3065996068

1002477324,346256679

1002477324,79201672

1002477324,18511156

1002477324,2795481396

1002477324,1606135614

1002477324,525005120

1002477324,47702338

1002477324,2856077508

1002477324,232198471

1002477324,158522193

1002477324,1438943570

1002477324,119074646

1002477324,567407447

1002477324,50106200

1002477324,57553730

1002477324,40082786

1002477324,2982264166

1002477324,1314787699

1002477324,197347189

1002477324,2891207037

1002477324,3224882558

1002477324,326175211

1002477324,818237828

1002477324,2797602696

1002477324,6524482

1002477324,1047359378

1002477324,41192344

1002477324,443557785

1002477324,256900512

1002477324,2825705712

1002477324,557388198

1002477324,3031192491

1002477324,198483889

1002477324,412409266

1002477324,555031989

1002477324,2328645048

1002477324,3135122375

1002477324,19154888

1002477324,1397824460

1002477324,4263007693

1002477324,3235404753

1002477324,112110550

1002477324,1010810106

1002477324,2401883815

1002477324,32981486

1002477324,79975924

1002477324,2918279163

1002477324,58028028

1002477324,618840573

1002477324,292819455

113022733,633287684

113022733,2893466710

113022733,89760262

113022733,12935692

113022733,479507982

113022733,2158171155

113022733,41187353

113022733,14812700

113022733,3064439045

113022733,13076512

113022733,1410636835

113022733,416743464

113022733,3303546409

113022733,322087980

113022733,622384685

113022733,1544327005

113022733,289804849

113022733,1008658832

113022733,3030025779

113022733,247364660

113022733,1496841

113022733,3138213432

113022733,228918333

113022733,633842241

113022733,23580740

113022733,19302326

113022733,14327878

113022733,213339721

113022733,1705567818

113022733,50001997

113022733,622974542

113022733,2680553557

113022733,2474820182

113022733,104005212

113022733,17055162

113022733,14083628

113022733,1713417312

113022733,486970980

113022733,2402548327

113022733,15150700

113022733,1244100456

113022733,2330573426

113022733,134230547

113022733,296332478

113022733,265073782

113022733,1665049724

113022733,1949391637

113022733,9616512

113022733,3243551873

113022733,199788677

113022733,15822273

113022733,534563976

113022733,3308937866

113022733,2443192459

113022733,705287821

113022733,247468686

113022733,74077333

113022733,16615576

113022733,66069658

113022733,1528538274

113022733,2284237477

113022733,14294182

113022733,116830375

113022733,948361897

113022733,201980592

113022733,14174897

113022733,17498291

113022733,23728821

113022733,45364918

113022733,370824887

113022733,1964598974

113022733,491551423

113022733,1323115201

113022733,1688358086

113022733,14387914

113022733,54240972

113022733,15357143

113022733,48014116

113022733,10839772

113022733,2570184927

113022733,20809953

113022733,60958946

113022733,37958883

113022733,19438311

113022733,1480809193

113022733,3018841323

113022733,488349425

113022733,49654515

113022733,49530613

113022733,35203319

113022733,1010810106

113022733,987391748

113022733,19623685

113022733,2579887878

113022733,1931960364

113022733,21254924

113022733,1386338574

113022733,1834576148

113022733,285229333

113022733,251446550

113022733,2196426007

113022733,20222744

113022733,133193500

113022733,122319646

113022733,3065996068

113022733,11230502

113022733,112717095

113022733,359572266

113022733,2289858163

113022733,2154693428

113022733,31137589

113022733,292511030

113022733,2807600952

113022733,61001779

113022733,69574976

113022733,894057794

113022733,1037513028

113022733,194081605

113022733,1329922886

113022733,16816972

113022733,2376019682

113022733,171996495

113022733,2767801680

113022733,31126584

113022733,2964574965

113022733,97289556

113022733,40290133

113022733,892149080

113022733,19365210

113022733,15612251

113022733,74499421

113022733,73891680

113022733,103429473

113022733,90272103

113022733,2581101416

113022733,72708499

113022733,191465337

113022733,309007739

113022733,373995388

113022733,14562685

113022733,401048959

113022733,3320692610

113022733,119802433

113022733,2797602696

113022733,2364182923

113022733,14065040

113022733,66094483

113022733,97716631

113022733,2607404960

113022733,140786594

113022733,2236221349

113022733,557388198

113022733,3139717543

113022733,499107187

113022733,255202220

113022733,317005231

113022733,198483889

113022733,555031989

113022733,4054023094

113022733,20748873

113022733,211767738

113022733,969542076

113022733,39413322

113022733,4417338814

113022733,256900512

113022733,3098931650

113022733,3872461763

113022733,2297053591

113022733,18920390

113022733,43854281

113022733,2933572042

113022733,2789444258

113022733,1628349403

113022733,103044858

113022733,543598566

113022733,70673897

113022733,2214285223

113022733,3393947631

113022733,262343673

113022733,66064895

113022733,203095125

23320335,1435730690

23320335,19438311

23320335,1187663240

23320335,112255149

23320335,26541437

23320335,297939216

23320335,180319477

23320335,112110550

23320335,541894173

23320335,14562685

3865777936,2825705712

3865777936,19623685

3865777936,3196612999

3865777936,2906409000

3865777936,408063209

3865777936,40608011

3865777936,18004144

3865777936,2284237477

3865777936,2797602696

3865777936,285229333

3865777936,254232727

3865777936,281956985

3865777936,1010810106

3865777936,292819455

1970378515,1970424199

1970378515,1970441292

1970378515,1970369712

1970378515,1971517651

1970378515,1949391637

1970378515,1970942263

1970378515,1970670008

1970378515,1971314233

125343508,633287684

125343508,15706633

125343508,15357143

125343508,72708499

125343508,60692978

125343508,60844051

125343508,40290133

125343508,41187353

125343508,320788760

125343508,15113529

125343508,2696735996

125343508,14562685

125343508,21711518

1690834711,3248897826

1690834711,213793315

1690834711,1675124996

1690834711,328990309

1690834711,3069634662

1690834711,3353484935

1690834711,1693482542

1690834711,35203319

1690834711,17055162

1690834711,946507549

85776157,534563976

85776157,276957209

85776157,1481924634

85776157,946507549

85776157,2161371300

85776157,2396460720

85776157,1159630645

85776157,40290133

85776157,95482809

85776157,31137589

85776157,16181315

85776157,45556676

85776157,2250605389

85776157,3034189269

85776157,15612251

85776157,145062108

85776157,474755423

85776157,1192615399

85776157,292819455

85776157,183176056

85776157,309007739

85776157,185375999

2902154885,122319646

102995744,224765197

1623111458,243932802

1623111458,191174438

1623111458,26493482

1623111458,16816972

1623111458,49530613

1623111458,555031989

1623111458,410199318

1623111458,41192344

1623111458,103935611

1623111458,14562685

1623111458,102789941

1971064454,1970373762

1971064454,1970759624

1971064454,1971308106

1971064454,1970378515

1971064454,15113529

1971064454,1971131198

191174438,920051202

191174438,15585285

191174438,2564289037

191174438,435271195

191174438,20660256

191174438,2164544550

191174438,416743464

191174438,93193259

191174438,315089469

191174438,208507456

191174438,125565507

191174438,25245773

191174438,200080977

191174438,18472532

191174438,3175513689

191174438,1713417312

191174438,486970980

191174438,328990309

191174438,2352903282

191174438,469545592

191174438,149209877

191174438,2982379650

191174438,3353484935

191174438,2858773132

191174438,14542994

191174438,23768212

191174438,254232727

191174438,2284237477

191174438,2401883815

191174438,369635506

191174438,45364918

191174438,49498296

191174438,558019258

191174438,28918980

191174438,422966469

191174438,54240972

191174438,15357143

191174438,3386333403

191174438,60958946

191174438,2612112102

191174438,408063209

191174438,3047467756

191174438,2610391793

191174438,294020478

191174438,35203319

191174438,19623685

191174438,630349063

191174438,40608011

191174438,1386338574

191174438,1949391637

191174438,2196426007

191174438,1536562052

191174438,408187675

191174438,76444963

191174438,2755291435

191174438,2797602696

191174438,22824243

191174438,18511156

191174438,141694261

191174438,25268536

191174438,15113529

191174438,2300497376

191174438,47702338

191174438,342825283

191174438,2846049605

191174438,3044923210

191174438,218615120

191174438,3366246233

191174438,15612251

191174438,40082786

191174438,116471139

191174438,90272103

191174438,56349332

191174438,3290023294

191174438,2842117505

191174438,326175211

191174438,818237828

191174438,1976317832

191174438,232326978

191174438,2827053970

191174438,577282452

191174438,48794006

191174438,3379196824

191174438,352254365

191174438,2723790752

191174438,3237229994

191174438,3031192491

191174438,3320582573

191174438,35728314

191174438,3064266184

191174438,2828720887

191174438,1397824460

191174438,371902119

191174438,1241825748

191174438,23446496

191174438,91608548

191174438,71674961

191174438,2460662251

191174438,437706739

191174438,1245039612

41359148,435271195

41359148,91354021

1493423918,534563976

1493423918,25702344

538369672,525005120

538369672,328990309

538369672,16816972

538369672,3242819852

538369672,101914864

538369672,139779091

538369672,36215668

538369672,3091307657

538369672,15815704

538369672,44171091

538369672,15646579

538369672,16438170

2297624370,3816665602

2297624370,2828992835

2297624370,70673897

2297624370,26493482

2297624370,16816972

2297624370,153896446

2297624370,2505639177

2297624370,145062108

2297624370,2413022749

2297624370,1964598974

2807600952,262413057

2807600952,1976317832

2807600952,1949391637

2807600952,256900512

2807600952,26493482

2807600952,534563976

2807600952,555031989

2807600952,2709250490

2807600952,1269440827

2807600952,238955118

2807600952,894057794

2807600952,16816972

2807600952,15665495

2807600952,240991194

2807600952,15612251

2807600952,15221598

2807600952,1713417312

2807600952,260472941

2807600952,1024244078

2807600952,262343673

2807600952,3010502138

2807600952,2249121151

3439236921,1438943570

3439236921,1949391637

3439236921,2979781133

3439236921,1449566534

3439236921,35203319

171783994,15585285

171783994,15058823

171783994,1496841

171783994,15298442

171783994,113022733

171783994,1008658832

171783994,408520849

171783994,2489888150

171783994,2657354012

171783994,884424865

171783994,1410636835

171783994,48713892

171783994,191174438

171783994,2214285223

171783994,14174897

171783994,2343558836

171783994,24549694

171783994,1323115201

171783994,60959947

171783994,50001997

171783994,203095125

171783994,892149080

171783994,15612251

171783994,104005212

171783994,1292060773

171783994,1244100456

171783994,1480809193

171783994,393033324

171783994,386665069

171783994,101914864

171783994,499107187

171783994,401048959

3248559937,608473

201078599,13076512

15505224,2579887878

15505224,198639504

15505224,16615576

15505224,60844051

15505224,582199192

15505224,806297

15505224,39276143

15505224,2413022749

15505224,2711747119

15505224,198483889

15505224,17055162

15505224,119802433

15505224,232198471

15505224,43854281

15505224,299558731

15505224,44171091

15505224,2425575384

15505224,2358178650

15505224,24745694

15505224,1177052029

15505224,2797943921

15505224,49271414

15505224,14562685

3044923210,2797602696

3044923210,1949391637

3044923210,2413022749

3044923210,3065996068

3044923210,191174438

3044923210,3320582573

3044923210,198483889

3044923210,555031989

3044923210,19302326

3044923210,17055162

3044923210,861765444

3044923210,60959947

3044923210,534563976

3044923210,1713417312

3044923210,328990309

3044923210,1024244078

3044923210,2981403377

3044923210,437706739

3044923210,35203319

3044923210,136039679

3044923210,2181212285

3044923210,22908286

3044923210,292819455

2515785547,27668224

2515785547,2864249105

258832204,254714630

258832204,552088934

258832204,3239408735

258832204,619051920

258832204,120822773

258832204,262343673

258832204,121533179

258832204,946507549

258832204,3892071381

2343278418,861765444

2343278418,328990309

2343278418,54240972

2343278418,43112176

2343278418,44171091

2343278418,1949391637

2343278418,17055162

2343278418,499014749

283080534,3816665602

283080534,1269972008

283080534,633287684

283080534,119074646

283080534,35203319

283080534,3353484935

283080534,2797602696

283080534,18425738

283080534,254232727

283080534,2858773132

283080534,47702338

283080534,2559201936

283080534,378643729

283080534,1635828884

283080534,1949391637

283080534,410199318

283080534,2196426007

283080534,54317231

283080534,2413022749

283080534,19623685

283080534,256900512

283080534,76567984

283080534,554378917

283080534,191174438

283080534,1180622503

283080534,2906409000

283080534,1713417312

283080534,26493482

283080534,2755291435

283080534,138526255

283080534,18004144

283080534,534563976

283080534,437706739

283080534,247364660

283080534,555031989

283080534,213339721

283080534,25268536

283080534,2709250490

283080534,2480063420

283080534,296332478

283080534,23728821

283080534,2300497376

283080534,894057794

283080534,861765444

283080534,14327878

283080534,3135122375

283080534,511740616

283080534,16816972

283080534,17055162

283080534,2153053644

283080534,163511629

283080534,3094540755

283080534,218615120

283080534,3428756051

283080534,47956182

283080534,211270746

283080534,145062108

283080534,1010810106

283080534,53223520

283080534,3149379939

283080534,486970980

283080534,328990309

283080534,3069634662

283080534,90272103

283080534,1480809193

283080534,38145772

283080534,198483889

283080534,1024244078

283080534,43112176

283080534,82656296

283080534,1314787699

283080534,41773044

283080534,104674678

283080534,18986537

283080534,103044858

283080534,401048959

283080534,4048162812

283080534,153896446

283080534,2869311345

110630743,105889762

110630743,2964584867

110630743,861765444

110630743,2402548327

110630743,534563976

110630743,260472941

110630743,2699097006

110630743,2685297487

110630743,233648657

110630743,347917266

110630743,79975924

3366246233,2797602696

3366246233,40608011

3366246233,2559201936

3366246233,1949391637

3366246233,254232727

3366246233,66069658

3366246233,435271195

3366246233,256900512

3366246233,166505377

3366246233,191174438

3366246233,9718952

3366246233,3532201

3366246233,2755291435

3366246233,433901612

3366246233,198483889

3366246233,555031989

3366246233,525005120

3366246233,608293441

3366246233,2153053644

3366246233,25245773

3366246233,3428756051

3366246233,240991194

3366246233,229872279

3366246233,2936292323

3366246233,3169843175

3366246233,260472941

3366246233,43112176

3366246233,2981403377

3366246233,35203319

3366246233,1010810106

3366246233,292819455

1286060346,262413057

1286060346,15585285

1286060346,534563976

1286060346,1635316879

1286060346,2479516946

1286060346,66094483

1286060346,15612251

1286060346,191174438

1286060346,586463783

1286060346,1430636714

1286060346,261672493

1286060346,2508374192

1286060346,2870676279

1286060346,969542076

1286060346,511740616

1286060346,2912612297

1286060346,53337291

1286060346,50001997

1286060346,171996495

1286060346,538078290

1286060346,3374999771

1286060346,6696032

1286060346,39254626

1286060346,166562022

1286060346,132913426

1286060346,38167287

1286060346,262343673

1286060346,103044858

1286060346,2477181438

2953918306,894057794

2953918306,295681476

2953918306,3169843175

2953918306,2797602696

2953918306,1386338574

2953918306,534563976

2953918306,555031989

2953918306,3727769303

2953918306,3220201621

149296998,53223520

149296998,166505377

149296998,44171091

149296998,2964584867

149296998,48713892

149296998,3149379939

149296998,16816972

149296998,1024244078

149296998,54317231

149296998,3428756051

149296998,1949391637

149296998,443557785

149296998,211270746

149296998,618840573

149296998,145062108

149296998,2413022749

149296998,2249121151

1244100456,2388048264

1244100456,16647562

1244100456,97716631

1244100456,41192344

1244100456,2413022749

1244100456,166505377

1244100456,14083628

1244100456,317005231

1244100456,198483889

1244100456,2797602696

1244100456,17055162

1244100456,969542076

1244100456,1329922886

1244100456,299558731

1244100456,2153053644

1244100456,50001997

1244100456,97289556

1244100456,892149080

1244100456,534563976

1244100456,145062108

1244100456,3018841323

1244100456,260472941

1244100456,1024244078

1244100456,35203319

1244100456,1010810106

1244100456,14562685

1314658153,28918980

1314658153,50001997

112678762,417482440

29908626,2154693428

29908626,491551423

1974818671,1973882035

1974818671,1949391637

2869311345,619051920

2869311345,1013800212

2869311345,1949391637

2869311345,133193500

2869311345,85776157

2869311345,122319646

2869311345,3551952803

2869311345,2706642602

2869311345,946507549

2869311345,13291572

2869311345,256487198

2869311345,3169916217

2869311345,361111228

2869311345,594406975

2869311345,16816972

2869311345,23728821

2869311345,1573598420

2869311345,283080534

2869311345,2467520784

2869311345,130833514

2869311345,77522283

2869311345,1024244078

2869311345,121533179

252335986,408805696

252335986,2361342745

252335986,1169234725

252335986,151982399

29005683,633287684

29005683,1326787592

29005683,15706633

29005683,2970258455

29005683,15815704

29005683,41187353

29005683,2413022749

29005683,116798501

29005683,1269972008

29005683,26493482

29005683,433901612

29005683,138526255

29005683,15135287

29005683,50636347

29005683,228918333

29005683,2238730818

29005683,2367320131

29005683,39413322

29005683,211270746

29005683,17055162

29005683,486970980

29005683,328990309

29005683,260472941

29005683,36959871

29005683,9616512

29005683,1270025862

29005683,534563976

29005683,3091307657

29005683,2559201936

29005683,2241428113

29005683,1606377109

29005683,17973402

29005683,128583325

29005683,1519116451

29005683,54317231

29005683,201980592

29005683,33606835

29005683,104805053

29005683,14432446

29005683,28918980

29005683,15357143

29005683,608473

29005683,145062108

29005683,35203319

29005683,1010810106

29005683,2712979327

29005683,583069949

29005683,2579887878

29005683,1002477324

29005683,224765197

29005683,2479516946

29005683,1949391637

29005683,20222744

29005683,2507741466

29005683,283140385

29005683,2755291435

29005683,22824243

29005683,2795481396

29005683,525005120

29005683,894057794

29005683,299558731

29005683,16816972

29005683,44171091

29005683,119074646

29005683,15612251

29005683,1137295724

29005683,1024244078

29005683,22088050

29005683,104674678

29005683,309007739

29005683,14562685

29005683,552851327

29005683,72708499

29005683,577282452

29005683,806297

29005683,59784346

29005683,166505377

29005683,2964584867

29005683,557388198

29005683,76567984

29005683,198483889

29005683,555031989

29005683,24230328

29005683,35728314

29005683,2480063420

29005683,80318402

29005683,39762378

29005683,1276126676

29005683,2425575384

29005683,240991194

29005683,59918812

29005683,45132254

29005683,23446496

29005683,60692978

29005683,19540476

29005683,292819455

2214516601,20809953

2214516601,894057794

2214516601,133861573

2214516601,1244100456

2214516601,14083628

2214516601,14437902

2214516601,317005231

2214516601,44171091

2214516601,892149080

2214516601,17937980

2214516601,14921758

2214516601,443984831

373995388,1270063232

373995388,3254815362

373995388,633287684

373995388,15585285

373995388,1323115201

373995388,2797602696

373995388,14083628

373995388,2443192459

373995388,745672716

373995388,3320692610

373995388,260472941

373995388,378643729

373995388,2837967381

373995388,2297053591

373995388,16615576

373995388,2362717849

373995388,133193500

373995388,265073782

373995388,3235339552

373995388,884424865

373995388,2964584867

373995388,534563976

373995388,191174438

373995388,14174897

373995388,3303546409

373995388,26493482

373995388,499107187

373995388,1931960364

373995388,3320582573

373995388,499014749

373995388,49530613

373995388,1976317832

373995388,256900512

373995388,2795481396

373995388,555031989

373995388,119987616

373995388,211767738

373995388,2570184927

373995388,1964598974

373995388,491551423

373995388,13076512

373995388,2238730818

373995388,2828992835

373995388,18654916

373995388,422966469

373995388,1329922886

373995388,12935692

373995388,14387914

373995388,398200139

373995388,16816972

373995388,386624183

373995388,19375950

373995388,224765197

373995388,31137589

373995388,97289556

373995388,102789941

373995388,15357143

373995388,240991194

373995388,15612251

373995388,1225805780

373995388,171783994

373995388,867304158

373995388,1292060773

373995388,1713417312

373995388,1490980831

373995388,111418467

373995388,744052964

373995388,328990309

373995388,408520849

373995388,15150700

373995388,61316589

373995388,14562685

373995388,2860289139

373995388,2863666420

373995388,2940683637

373995388,119802433

373995388,2583938166

373995388,3598513272

373995388,262343673

373995388,22022138

373995388,804439676

373995388,195764221

373995388,1949391637

552851327,1270063232

552851327,15249154

552851327,633287684

552851327,1270025862

552851327,557388198

552851327,534563976

552851327,1496841

552851327,42991757

552851327,408520849

552851327,4854761

552851327,466553750

552851327,139819194

552851327,28918980

552851327,20884891

552851327,59918812

552851327,194081605

552851327,191174438

552851327,1269972008

552851327,14164137

552851327,26493482

552851327,499107187

552851327,1270312236

552851327,76567984

552851327,33606835

552851327,265073782

552851327,213339721

552851327,17055162

552851327,1269440827

552851327,20235453

552851327,47487925

552851327,18976192

552851327,608293441

552851327,894057794

552851327,861765444

552851327,133861573

552851327,92116297

552851327,39413322

552851327,16816972

552851327,50001997

552851327,705287821

552851327,44171091

552851327,1225805780

552851327,40290133

552851327,145062108

552851327,558019258

552851327,15221598

552851327,22824243

552851327,24755557

552851327,804439676

552851327,49271414

552851327,19528573

552851327,488349425

552851327,29005683

552851327,49530613

552851327,2583938166

552851327,35203319

552851327,97289556

552851327,1010810106

552851327,1665049724

552851327,359572266

256495147,3224807673

256495147,385980436

256495147,2485277647

1976317832,15585285

1976317832,14432446

1976317832,159360018

1976317832,2837967381

1976317832,3972501543

1976317832,26493482

1976317832,1931960364

1976317832,622384685

1976317832,119802433

1976317832,2369126468

1976317832,19302326

1976317832,25245773

1976317832,2474820182

1976317832,499014749
